distance,battery,voltage,time,year,month,day
3367.59716796875,0.8289999961853027,4.001999855041504,2021-06-02 01:35:18,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8289999961853027,4.001999855041504,2021-06-02 01:35:22,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8360000252723694,4.006999969482422,2021-06-02 01:43:17,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8360000252723694,4.006999969482422,2021-06-02 01:43:21,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:07:16,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:07:20,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.002999782562257,2021-06-02 02:15:09,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.002999782562257,2021-06-02 02:15:13,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8309999704360962,4.004000186920166,2021-06-02 02:23:14,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8309999704360962,4.004000186920166,2021-06-02 02:23:19,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:31:08,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:31:13,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:31:17,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8330000042915344,4.005000114440918,2021-06-02 02:31:22,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.002999782562257,2021-06-02 02:39:14,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.002999782562257,2021-06-02 02:39:18,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8289999961853027,4.001999855041504,2021-06-02 03:03:12,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8289999961853027,4.001999855041504,2021-06-02 03:03:16,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.999000072479248,2021-06-02 04:15:03,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.999000072479248,2021-06-02 04:15:07,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.997999906539917,2021-06-02 04:23:05,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.997999906539917,2021-06-02 04:23:10,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.000999927520752,2021-06-02 04:30:58,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.000999927520752,2021-06-02 04:31:03,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 04:39:00,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 04:39:05,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 04:47:00,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 04:47:05,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.004000186920166,2021-06-02 05:02:56,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8299999833106995,4.004000186920166,2021-06-02 05:03:00,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8259999752044678,4.001999855041504,2021-06-02 05:11:01,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8259999752044678,4.001999855041504,2021-06-02 05:11:06,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.999000072479248,2021-06-02 05:26:57,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,3.999000072479248,2021-06-02 05:27:01,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8180000185966492,3.994999885559082,2021-06-02 05:34:59,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8180000185966492,3.994999885559082,2021-06-02 05:35:04,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:42:53,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:42:57,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8259999752044678,4.001999855041504,2021-06-02 05:50:55,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8259999752044678,4.001999855041504,2021-06-02 05:51:00,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:58:54,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:58:59,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:59:04,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8280000090599059,4.001999855041504,2021-06-02 05:59:08,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996999979019165,2021-06-02 06:06:57,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996999979019165,2021-06-02 06:07:02,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8209999799728394,3.996999979019165,2021-06-02 06:14:50,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8209999799728394,3.996999979019165,2021-06-02 06:14:55,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 06:22:49,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 06:22:54,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 06:30:49,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8240000009536743,4.0,2021-06-02 06:30:54,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 06:46:51,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 06:46:55,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 06:47:00,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.001999855041504,2021-06-02 06:47:05,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.999000072479248,2021-06-02 06:54:47,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.999000072479248,2021-06-02 06:54:52,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.999000072479248,2021-06-02 06:54:56,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.999000072479248,2021-06-02 06:55:01,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.0,2021-06-02 07:02:47,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8249999880790709,4.0,2021-06-02 07:02:51,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8270000219345093,4.0,2021-06-02 07:18:51,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8270000219345093,4.0,2021-06-02 07:18:56,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8140000104904175,3.993000030517578,2021-06-02 07:34:47,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8140000104904175,3.993000030517578,2021-06-02 07:34:52,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8180000185966492,3.996000051498413,2021-06-02 07:42:50,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8180000185966492,3.996000051498413,2021-06-02 07:42:54,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.990999937057495,2021-06-02 08:06:45,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.990999937057495,2021-06-02 08:06:50,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.997999906539917,2021-06-02 08:22:41,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.997999906539917,2021-06-02 08:22:45,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.997999906539917,2021-06-02 09:02:41,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8220000267028809,3.997999906539917,2021-06-02 09:02:45,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8169999718666077,3.994999885559082,2021-06-02 09:18:39,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8169999718666077,3.994999885559082,2021-06-02 09:18:44,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8169999718666077,3.994999885559082,2021-06-02 09:18:49,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8169999718666077,3.994999885559082,2021-06-02 09:18:53,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
1699.834716796875,0.8130000233650208,3.993000030517578,2021-06-02 10:06:36,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
1699.834716796875,0.8130000233650208,3.993000030517578,2021-06-02 10:06:42,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
1699.834716796875,0.8130000233650208,3.993000030517578,2021-06-02 10:06:48,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
1699.834716796875,0.8130000233650208,3.993000030517578,2021-06-02 10:06:54,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.992000102996826,2021-06-02 10:22:38,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.992000102996826,2021-06-02 10:22:44,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8140000104904175,3.99399995803833,2021-06-02 10:30:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8140000104904175,3.99399995803833,2021-06-02 10:30:37,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 10:46:37,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 10:46:42,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 10:54:30,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 10:54:35,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 11:02:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 11:02:38,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 11:10:35,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 11:10:41,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8090000152587891,3.990999937057495,2021-06-02 11:34:30,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8090000152587891,3.990999937057495,2021-06-02 11:34:36,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8090000152587891,3.990999937057495,2021-06-02 11:34:41,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8090000152587891,3.990999937057495,2021-06-02 11:34:47,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.994999885559082,2021-06-02 11:42:27,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.994999885559082,2021-06-02 11:42:33,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 11:50:26,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8149999976158142,3.99399995803833,2021-06-02 11:50:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 11:58:26,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 11:58:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 12:06:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8130000233650208,3.993000030517578,2021-06-02 12:06:37,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,4.0,2021-06-02 12:14:31,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8230000138282776,4.0,2021-06-02 12:14:37,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996000051498413,2021-06-02 12:38:24,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996000051498413,2021-06-02 12:38:29,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.990999937057495,2021-06-02 12:46:23,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.990999937057495,2021-06-02 12:46:28,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8080000281333923,3.990999937057495,2021-06-02 12:54:25,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8080000281333923,3.990999937057495,2021-06-02 12:54:31,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.992000102996826,2021-06-02 13:10:24,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.992000102996826,2021-06-02 13:10:30,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.993000030517578,2021-06-02 13:18:27,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.993000030517578,2021-06-02 13:18:32,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.992000102996826,2021-06-02 13:34:25,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8100000023841858,3.992000102996826,2021-06-02 13:34:31,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.993000030517578,2021-06-02 13:42:19,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8119999766349792,3.993000030517578,2021-06-02 13:42:25,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8159999847412109,3.994999885559082,2021-06-02 14:06:17,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8159999847412109,3.994999885559082,2021-06-02 14:06:23,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996000051498413,2021-06-02 14:22:16,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
3367.59716796875,0.8190000057220459,3.996000051498413,2021-06-02 14:22:21,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006
